Route,Run,Sequence,Bus_Stop_Code
115,2,5,75939
115,2,6,53500
115,2,7,55147
115,2,9,50095
115,2,10,72400
115,2,11,53228
115,2,12,53452
115,2,13,77343
115,2,14,72138
115,2,15,53825
115,2,16,51537
115,2,17,74237
115,2,18,54895
115,2,19,75713
115,2,20,54561
115,2,21,51790
115,2,22,54820
115,2,23,59391
115,2,24,51763
115,2,25,54901
115,2,27,57968
115,2,28,48308
115,2,29,49414
115,2,30,53982
115,2,31,56266
115,2,32,50353
115,2,33,76332
115,2,34,58956
115,2,35,77613
115,2,36,50111
115,2,37,54785
115,2,38,53679
115,2,39,77046
115,2,40,49299
115,2,41,74458
115,2,42,76711
115,2,43,48061
115,2,44,52132
116,1,1,56092
116,1,2,56552
116,1,3,74014
116,1,4,57639
116,1,5,71684
116,1,6,71370
116,1,7,50288
116,1,8,58900
116,1,9,48140
116,1,10,72140
116,1,11,73709
116,1,12,52087
116,1,13,50469
116,1,14,58188
116,1,15,49739
116,1,16,54102
116,1,17,47250
116,1,18,59228
116,1,19,51172
116,1,20,52520
116,1,21,73093
116,1,22,58656
116,1,23,48945
116,1,24,47148
116,1,25,72863
116,1,26,72099
116,2,1,48427
116,2,2,48532
116,2,3,50124
116,2,4,56197
116,2,5,72427
116,2,6,75878
116,2,7,72409
116,2,8,76236
116,2,9,57391
116,2,10,54388
116,2,11,47212
116,2,12,71781
116,2,13,50932
116,2,14,75976
116,2,15,52242
116,2,16,75931
116,2,17,74402
116,2,18,47532
116,2,19,76041
116,2,20,50153
116,2,21,74313
116,2,22,76222
116,2,23,58944
116,2,24,50949
116,2,25,71015
116,2,26,48746
116,2,27,74812
117,1,1,53307
117,1,2,50369
117,1,3,50383
117,1,4,53673
117,1,5,54582
117,1,6,71502
117,1,7,47754
117,1,8,57120
117,1,9,77377
117,1,10,56796
117,1,11,55061
117,1,12,48532
117,1,13,50124
117,1,14,56197
117,1,15,72427
117,1,16,75878
117,1,17,72409
117,1,18,76236
117,1,19,57391
117,1,20,54388
117,1,21,47212
117,1,22,53122
117,1,23,50365
117,1,24,53495
117,1,25,47298
117,1,26,54193
117,1,27,50826
117,1,28,47587
117,1,29,71497
117,1,30,73257
117,1,31,48591
117,1,32,72887
117,1,33,47509
117,1,34,55188
117,1,35,56614
117,1,36,75346
117,1,37,72704
117,1,38,77457
117,1,39,47690
117,1,40,73775
117,1,41,51339
117,1,42,50923
117,1,43,71164
117,1,44,53030
117,1,45,47415
117,1,46,71516
117,1,47,77212
117,1,48,76352
117,1,49,54201
117,1,50,57670
117,1,51,77268
117,1,52,75164
117,1,53,59514
117,1,54,77659
117,2,1,77659
117,2,2,58815
117,2,3,57536
117,2,4,53327
117,2,5,56823
117,2,6,49198
117,2,7,52647
117,2,8,74038
117,2,9,57162
117,2,10,71245
117,2,11,58622
117,2,12,56397
117,2,13,48629
117,2,14,75999
117,2,15,48097
117,2,16,57225
117,2,17,57189
117,2,18,58327
117,2,19,54944
117,2,20,73453
117,2,21,73105
117,2,22,56295
117,2,23,48748
117,2,24,51835
117,2,25,76612
117,2,26,71037
117,2,27,50276
117,2,28,51843
117,2,29,73871
117,2,30,58431
117,2,31,55504
117,2,32,73866
117,2,33,54102
117,2,34,47250
117,2,35,59228
117,2,36,51172
117,2,37,52520
117,2,38,73093
117,2,39,58656
117,2,40,54149
117,2,41,51756
117,2,42,72863
117,2,43,59102
117,2,44,71089
117,2,45,72776
117,2,46,49145
117,2,47,50667
117,2,48,53070
117,2,49,54766
117,2,50,47571
117,2,51,52295
117,2,52,74267
117,2,53,53307
118,1,1,52704
118,1,2,71414
118,1,3,57288
118,1,4,50617
118,1,5,74502
118,1,6,48895
118,1,7,76606
118,1,8,71495
118,1,9,77465
118,1,10,72992
118,1,11,58149
118,1,12,77570
118,1,13,56774
118,1,14,49653
118,1,15,73442
118,1,16,49314
118,1,17,58579
118,1,18,49292
118,1,19,54460
118,1,20,47593
118,1,21,55646
118,1,22,50118
118,1,23,53987
118,1,24,72567
118,1,25,71616
118,1,26,72950
118,1,27,52790
118,1,28,48898
118,1,29,54697
118,1,30,72564
118,1,31,59494
118,1,32,71660
118,1,33,49445
118,1,34,73707
118,1,35,54312
118,1,36,75756
118,1,37,47973
118,1,38,76147
118,1,39,50181
118,1,40,55294
118,1,41,47171
118,1,42,75246
118,1,43,50884
118,1,44,47515
118,2,1,53497
118,2,2,48871
118,2,3,51554
118,2,4,74210
118,2,5,51093
118,2,6,56566
118,2,7,54547
118,2,8,51184
118,2,9,59072
118,2,10,56231
118,2,11,73203
118,2,12,77764
118,2,13,59108
118,2,14,75725
118,2,15,73477
118,2,16,58994
118,2,17,58605
118,2,18,52161
118,2,19,55222
118,2,20,52673
118,2,21,75341
118,2,22,56468
118,2,23,58128
118,2,24,49897
118,2,25,49498
118,2,26,73695
118,2,27,48213
118,2,28,73860
118,2,29,91240
118,2,30,72937
118,2,31,52973
118,2,32,72297
118,2,33,50410
118,2,34,57540
118,2,35,77147
118,2,36,49265
118,2,37,54038
118,2,38,56587
118,2,39,71521
118,2,40,75381
118,2,41,54058
118,2,42,72781
118,2,43,53708
118,2,44,55759
119,1,1,55956
119,1,2,53688
119,1,3,53499
119,1,4,52891
119,1,5,76449
119,1,6,75841
119,1,7,73991
119,1,8,54380
119,1,9,57462
119,1,10,71845
119,1,11,55332
119,1,12,77929
119,1,13,75151
119,1,14,72241
119,1,15,73666
119,1,16,76203
119,1,17,53255
119,1,18,56898
119,1,19,73239
119,1,20,55262
119,1,21,47441
119,1,22,59528
119,1,23,77595
119,1,24,72989
119,1,25,55482
119,1,26,74384
119,1,27,75554
119,1,28,49125
119,1,29,47869
119,1,30,55639
119,1,31,74424
119,1,32,75601
119,1,33,59433
119,1,34,53345
119,1,35,51163
119,1,36,47385
119,1,37,77000
119,1,38,73337
119,1,39,75108
119,1,40,71461
119,1,41,50432
119,1,42,56994
119,1,43,58491
119,1,44,76719
119,1,45,56110
119,1,46,47264
119,1,47,74191
119,1,48,59060
119,1,49,53992
119,1,50,54855
119,2,1,55812
119,2,2,72029
119,2,3,56056
119,2,4,52946
119,2,5,76811
119,2,6,73716
119,2,7,56647
119,2,8,74062
119,2,9,58318
119,2,10,77990
119,2,11,75310
119,2,12,76860
119,2,13,53549
119,2,14,54065
119,2,15,49565
119,2,16,50425
119,2,18,50721
119,2,19,75849
119,2,20,75083
119,2,21,73220
119,2,22,50493
119,2,23,58911
119,2,24,77629
119,2,25,72812
119,2,26,52509
119,2,27,76057
119,2,28,72408
119,2,29,76018
119,2,30,54111
119,2,31,71825
119,2,32,71920
119,2,33,56759
119,2,34,57600
119,2,35,52233
119,2,36,48089
119,2,37,71141
119,2,38,54232
119,2,39,57597
119,2,40,74370
119,2,41,77421
119,2,42,51567
119,2,43,54850
119,2,44,54905
119,2,45,48557
119,2,46,72835
119,2,47,56243
119,2,48,71153
119,2,49,56873
119,2,50,53181
119,2,51,50022
119,2,52,72217
119,2,53,55298
119,2,54,50876
12,1,1,58071
12,1,2,57464
12,1,3,73476
12,1,4,51262
12,1,5,57653
12,1,6,57357
12,1,7,52166
12,1,8,91532
12,1,9,73922
12,1,10,56455
12,1,11,47604
12,1,12,49679
12,1,13,71828
12,1,14,53201
12,1,15,71746
12,1,16,47001
12,1,17,53710
12,1,18,50054
12,1,19,73560
12,1,20,55263
12,1,21,73146
12,1,22,53278
12,1,23,54061
12,1,24,58724
12,1,25,55138
12,1,26,58649
12,1,27,56200
12,1,28,77355
12,1,29,72706
12,1,30,74534
12,1,31,74085
12,1,32,49112
12,1,33,48129
12,1,34,71080
12,1,35,76651
12,1,36,49404
12,1,37,47292
12,2,1,75278
12,2,2,51859
12,2,3,49538
12,2,4,54362
12,2,5,50488
12,2,6,54062
12,2,7,57668
12,2,8,51028
12,2,9,58027
12,2,10,72359
12,2,11,77299
12,2,12,47417
12,2,13,74240
12,2,14,76770
12,2,15,59378
12,2,16,74723
12,2,17,73616
12,2,18,53934
12,2,19,75116
12,2,20,71424
12,2,21,73688
12,2,22,55592
12,2,23,51512
12,2,24,49298
12,2,25,48927
12,2,26,51095
12,2,27,71105
12,2,28,48161
12,2,29,76913
12,2,30,74644
12,2,31,77715
12,2,32,50906
12,2,33,49892
12,2,34,53991
12,2,35,76425
12,2,36,57016
12,2,37,50997
12,2,40,71995
12,2,41,55300
120,1,1,51971
120,1,2,74450
120,1,3,59521
120,1,4,58200
120,1,5,72309
120,1,6,54172
120,1,7,58843
120,1,8,72965
120,1,9,74327
120,1,10,77859
120,1,11,48705
120,1,12,50468
120,1,13,72367
120,1,14,52518
120,1,15,55137
120,1,16,48941
120,1,17,71694
120,1,18,76290
120,1,19,48909
120,1,20,56075
120,1,21,55750
120,1,22,76091
120,1,23,56114
120,1,24,47450
120,1,25,73394
120,1,26,58794
120,1,27,51110
120,1,28,52224
120,1,29,52412
120,1,30,74790
120,1,31,75062
120,1,32,54628
120,1,33,75913
120,1,34,50614
120,1,35,77871
120,1,36,54699
120,1,37,57147
120,1,38,47376
120,1,39,77517
120,2,1,57884
120,2,2,56117
120,2,3,73126
120,2,4,53633
120,2,5,55411
120,2,6,55889
120,2,7,73910
120,2,8,58348
120,2,9,74980
120,2,10,56435
120,2,11,53274
120,2,12,76367
120,2,13,77828
120,2,14,71832
120,2,15,52738
120,2,16,59036
120,2,17,50849
120,2,18,58695
120,2,19,49210
120,2,20,47143
120,2,21,56733
120,2,22,73753
120,2,23,53338
120,2,24,72665
120,2,25,49761
120,2,26,59149
120,2,27,53074
120,2,28,75312
120,2,29,55260
120,2,30,48070
120,2,31,51304
120,2,32,47100
120,2,33,77180
120,2,34,55007
120,2,35,74902
120,2,36,48945
120,2,37,47148
120,2,38,72863
120,2,39,72099
121,1,1,59097
121,1,2,76151
121,1,3,47260
121,1,4,55081
121,1,5,48626
121,1,6,76826
121,1,7,75708
121,1,8,49056
121,1,9,72934
121,1,10,75534
121,1,11,75864
121,1,12,47341
121,1,13,77662
121,1,14,50553
121,1,15,74065
121,1,16,53576
121,1,17,72649
121,1,18,56978
121,1,19,55299
121,1,20,73557
121,1,21,52172
121,1,22,77989
121,1,23,75301
121,1,24,58927
121,1,25,75177
121,1,26,49310
121,1,27,55384
121,1,28,53563
121,1,29,75234
121,1,30,58006
121,1,31,48848
121,1,32,48094
121,1,33,74353
121,1,34,58581
121,1,35,76892
121,1,36,56688
121,1,37,75584
121,1,38,54589
121,1,39,59175
121,1,40,55462
121,1,41,47184
121,1,42,58258
121,1,43,50405
121,1,44,72968
121,1,45,48620
121,1,46,74733
121,1,47,51853
121,1,48,51198
121,1,49,51604
121,1,50,48450
121,1,51,50921
121,1,52,71963
121,1,53,72438
121,1,54,74928
121,1,55,47410
121,1,56,71915
121,1,57,54183
121,1,58,54153
121,1,59,53847
121,1,60,59490
121,2,1,56013
121,2,2,58804
121,2,3,71275
121,2,4,53121
121,2,5,48609
121,2,6,71267
121,2,7,49158
121,2,8,57424
121,2,9,56693
121,2,10,71699
121,2,11,71522
121,2,12,51144
121,2,13,75535
121,2,14,53059
121,2,15,58777
121,2,16,59222
121,2,17,74853
121,2,18,57636
121,2,19,54904
121,2,20,58203
121,2,21,53218
121,2,22,75317
121,2,23,75328
121,2,24,74115
121,2,25,53695
121,2,26,58899
121,2,27,71223
121,2,28,55943
121,2,29,57571
121,2,30,57617
121,2,31,50990
121,2,32,72746
121,2,33,71413
121,2,34,71235
121,2,35,75382
121,2,36,71938
121,2,37,76878
121,2,38,57635
121,2,39,74999
121,2,40,77947
121,2,41,47059
121,2,42,52746
121,2,43,74562
121,2,44,54164
121,2,45,71996
121,2,46,56888
121,2,47,73446
121,2,48,71589
121,2,49,51755
121,2,50,55220
121,2,51,50105
121,2,52,53921
121,2,53,77230
121,2,54,49581
121,2,55,52575
121,2,56,71273
121,2,57,59097
122,1,1,57778
122,1,2,58270
122,1,3,48994
122,1,4,53749
122,1,5,47558
122,1,6,53013
122,1,7,72358
122,1,8,50096
122,1,9,72983
122,1,10,51047
122,1,11,48670
122,1,12,76372
122,1,13,47739
122,1,14,49367
122,1,15,50013
122,1,16,56044
122,1,17,53670
122,1,18,77879
122,1,19,55816
122,1,20,48881
122,1,21,53484
122,1,22,74318
122,1,23,72240
122,1,24,50860
122,1,25,72738
122,1,26,52294
122,1,27,56237
122,1,28,58113
122,1,29,72187
122,1,30,72518
122,1,31,58368
122,1,32,58781
122,1,33,56895
122,1,34,58630
122,1,35,57261
122,1,36,76019
122,1,37,49028
122,1,38,57481
122,1,39,47567
122,1,40,55283
122,1,41,57233
122,1,42,59395
122,1,43,76284
122,1,44,55345
122,1,45,76218
122,1,46,55585
122,1,47,59099
122,1,48,74590
122,1,49,49715
122,1,50,49985
122,1,51,72859
122,1,52,49127
122,1,53,59021
122,1,54,55616
122,1,55,49177
122,1,56,52699
122,1,57,58344
122,1,58,76329
122,1,59,73422
122,1,60,71627
122,1,61,77885
122,1,62,57755
122,1,63,76341
122,2,1,53937
122,2,2,51371
122,2,3,49274
122,2,4,57067
122,2,5,47530
122,2,6,74228
122,2,7,55513
122,2,8,73563
122,2,9,59206
122,2,10,50517
122,2,11,59347
122,2,12,53924
122,2,13,71940
122,2,14,52859
122,2,15,74761
122,2,16,56148
122,2,17,71069
122,2,18,74316
122,2,19,57216
122,2,20,72994
122,2,21,58556
122,2,22,50446
122,2,23,57686
122,2,24,49069
122,2,25,47295
122,2,26,51643
122,2,27,53304
122,2,28,56549
122,2,29,50598
122,2,30,54803
122,2,31,47492
122,2,32,77250
122,2,33,77472
122,2,34,54861
122,2,35,71735
122,2,36,58232
122,2,37,52675
122,2,38,52190
122,2,39,53078
122,2,40,58100
122,2,41,49313
122,2,42,77155
122,2,43,52335
122,2,44,76864
122,2,45,73328
122,2,46,76692
122,2,47,58983
122,2,48,48479
122,2,49,71178
122,2,50,71320
122,2,51,75732
122,2,52,74042
122,2,53,58696
122,2,54,49294
122,2,55,51154
122,2,56,52202
122,2,57,49315
122,2,58,59565
122,2,59,56482
122,2,60,57526
122,2,61,47952
123,1,1,71312
123,1,2,54153
123,1,3,53847
123,1,4,47094
123,1,5,56648
123,1,6,59488
123,1,7,47653
123,1,8,47555
123,1,9,77637
123,1,10,59483
123,1,11,55537
123,1,12,47712
123,1,13,48872
123,1,14,56851
123,1,15,75856
123,1,16,75830
123,1,17,59503
123,1,18,72305
123,1,19,57746
123,1,20,58659
123,1,21,72382
123,1,22,57439
123,1,23,76331
123,1,24,54761
123,1,25,51057
123,1,26,49181
123,1,27,55058
123,1,28,74200
123,1,29,47827
123,1,30,75413
123,1,31,48940
123,1,32,52768
123,1,33,50663
123,1,34,77061
123,1,35,50873
123,1,36,55872
123,1,37,76081
123,1,38,72218
123,1,39,51367
123,1,40,48842
123,1,41,58092
123,1,42,71566
123,1,43,52741
123,1,44,57774
123,1,45,74531
123,1,46,53881
123,1,47,53140
123,1,48,58042
123,1,49,53944
123,1,50,76930
123,1,51,58614
123,1,52,75432
123,1,53,77884
123,1,54,51974
123,1,55,72545
123,1,56,54398
123,1,57,58823
123,2,1,77146
123,2,2,55484
123,2,3,50224
123,2,4,75397
123,2,5,75904
123,2,6,52756
123,2,7,52528
123,2,8,72175
123,2,9,71215
123,2,10,51754
123,2,11,52663
123,2,12,77996
123,2,13,75968
123,2,14,75247
123,2,15,55614
123,2,16,74246
123,2,17,49059
123,2,18,71483
123,2,19,55231
123,2,20,74367
123,2,21,75811
123,2,22,51645
123,2,23,74472
123,2,24,48790
123,2,25,50952
123,2,26,48203
123,2,27,74673
123,2,28,51064
123,2,29,72522
123,2,30,49763
123,2,31,56307
123,2,32,59550
123,2,33,71763
123,2,34,49284
123,2,35,72680
123,2,36,52456
123,2,37,52026
123,2,38,52884
123,2,39,55143
123,2,40,49824
123,2,41,75308
123,2,42,52106
123,2,43,75995
123,2,44,56384
123,2,45,56465
123,2,46,76036
123,2,47,47838
123,2,48,57437
123,2,49,71335
123,2,50,48951
123,2,51,53573
123,2,52,73325
123,2,53,76270
123,2,54,71985
123,2,55,55970
123,2,56,47460
123,2,57,58804
123,2,58,71275
123,2,59,56254
124,1,2,47769
124,1,3,77541
124,1,4,49975
124,1,5,72291
124,1,6,56413
124,1,7,75544
124,1,8,77780
124,1,9,52467
124,1,10,48186
124,1,11,74813
124,1,12,52371
124,1,13,74904
124,1,14,58774
124,1,15,77419
124,1,16,51985
124,1,17,51508
124,1,18,54358
124,1,19,48660
124,1,20,56358
124,1,21,75883
124,1,22,73460
124,1,23,73755
124,1,24,58243
124,1,25,74058
124,1,26,73693
124,1,27,48682
124,1,28,49099
124,1,29,55419
124,1,30,51216
124,1,31,76777
124,1,32,53691
124,1,33,71861
124,1,34,71300
124,1,35,73777
124,1,36,57198
124,1,37,53276
124,1,38,52432
124,1,39,71429
124,1,40,71270
124,1,41,58061
124,1,42,53085
124,1,43,54729
124,1,44,55591
124,2,1,56683
124,2,2,50073
124,2,3,49480
124,2,4,49109
124,2,5,47147
124,2,6,76686
124,2,7,59098
124,2,8,57912
124,2,9,55700
124,2,10,75051
124,2,11,55950
124,2,12,52710
124,2,13,71870
124,2,14,52038
124,2,15,77227
124,2,16,58719
124,2,17,53443
124,2,18,50926
124,2,19,51023
124,2,20,73960
124,2,21,73811
124,2,22,72584
124,2,23,73987
124,2,24,58502
124,2,25,58394
124,2,26,53571
124,2,27,53330
124,2,28,73743
124,2,29,51875
124,2,30,54647
124,2,31,72424
124,2,32,52871
124,2,33,54361
124,2,34,57317
124,2,35,71150
124,2,36,50982
124,2,37,71101
124,2,38,73813
124,2,39,58008
124,2,40,48473
124,2,41,53885
124,2,42,73345
124,2,43,55572
124,2,44,47672
125,1,1,47334
125,1,2,75404
125,1,3,73276
125,1,4,75503
125,1,5,76966
125,1,6,56161
125,1,7,72507
125,1,8,54114
125,1,9,74609
125,1,10,50114
125,1,11,54713
125,1,12,52800
125,1,13,76457
125,1,14,77084
125,1,15,55194
125,1,16,74010
125,1,17,53040
125,1,18,58088
125,1,19,56828
125,1,20,53542
125,1,21,57343
125,1,22,77986
125,1,23,56272
125,1,24,47967
125,1,25,48031
125,1,26,48399
125,1,27,51326
125,1,28,72315
125,1,29,55963
125,1,30,50674
125,1,31,48016
125,1,32,57771
125,1,34,73222
125,1,35,77356
125,1,36,51905
125,1,37,76023
125,1,38,75209
125,1,39,49741
125,1,40,50709
125,1,41,75356
125,1,42,49694
125,2,1,49694
125,2,2,51907
125,2,3,73665
125,2,4,48924
125,2,5,76230
125,2,6,71641
125,2,7,57988
125,2,8,55186
125,2,9,58300
125,2,10,50646
125,2,11,75858
125,2,12,48301
125,2,13,47337
125,2,14,48688
125,2,15,54686
125,2,16,58074
125,2,17,53842
125,2,18,51014
125,2,19,54599
125,2,20,50098
125,2,21,52549
125,2,22,49789
125,2,23,75653
125,2,24,47796
125,2,25,51035
125,2,26,49804
125,2,27,57020
125,2,28,73526
125,2,29,48716
125,2,30,58985
125,2,31,72126
125,2,32,53747
125,2,33,48332
125,2,34,49388
125,2,35,58865
125,2,36,73085
125,2,37,77534
125,2,38,59608
125,2,39,47334
126,1,1,71153
126,1,2,55154
126,1,3,58772
126,1,4,50022
126,1,5,71540
126,1,6,47453
126,1,7,77816
126,1,8,77392
126,1,9,51016
126,1,10,77485
126,1,11,56172
126,1,12,47525
126,1,13,50809
126,1,14,77414
126,1,15,71744
126,1,16,75883
126,1,17,73460
126,1,18,73755
126,1,19,58243
126,1,20,74058
126,1,21,73693
126,1,22,48682
126,1,23,49099
126,1,24,55419
126,1,25,51216
126,1,26,76777
126,1,27,53691
126,1,28,71861
126,1,29,71300
126,1,30,54863
126,1,31,53085
126,1,32,54729
126,1,33,71040
126,2,1,56683
126,2,2,50073
126,2,3,49480
126,2,4,49109
126,2,5,47147
126,2,6,72883
126,2,7,48154
126,2,8,71870
126,2,9,52038
126,2,10,77227
126,2,11,58719
126,2,12,53443
126,2,13,50926
126,2,14,51023
126,2,15,73960
126,2,16,73811
126,2,17,72584
126,2,18,73987
126,2,19,58502
126,2,20,58394
126,2,21,56363
126,2,22,72333
126,2,23,49410
126,2,24,52450
126,2,25,56636
126,2,26,56819
126,2,27,72684
126,2,28,57173
126,2,29,73065
126,2,30,55956
126,2,31,53688
126,2,32,53499
126,2,33,52891
126,2,34,76449
127,1,1,55791
127,1,2,47215
127,1,3,53005
127,1,4,57476
127,1,5,47809
127,1,6,75061
127,1,7,75010
127,1,8,57645
127,1,9,52940
127,1,10,53533
127,1,11,75955
127,1,12,58758
127,1,13,48314
127,1,14,56451
127,1,15,73894
127,1,16,55079
127,1,17,73640
127,1,18,57224
127,1,19,72769
127,1,20,74092
127,1,21,73516
127,1,22,56359
127,1,23,50986
127,1,24,72560
127,1,25,56561
127,1,26,51457
127,1,27,58146
127,1,28,50031
127,1,29,71885
127,1,30,55946
127,1,31,49202
127,1,32,57923
127,1,33,54371
127,1,34,53449
127,1,35,56231
127,1,36,51337
127,1,37,52535
127,1,38,48663
127,1,39,52765
127,1,40,72936
127,1,41,47970
127,1,42,47685
127,1,43,47564
127,1,44,71283
127,1,45,73752
127,1,46,50554
127,1,47,54996
127,1,48,49221
127,1,49,75273
127,1,50,56609
127,2,2,76188
127,2,3,77274
127,2,4,52659
127,2,5,55445
127,2,6,75131
127,2,7,55357
127,2,8,73518
127,2,9,57111
127,2,10,55675
127,2,11,48245
127,2,12,57110
127,2,13,57944
127,2,14,49304
127,2,15,47973
127,2,16,56276
127,2,17,74887
127,2,18,71973
127,2,19,58164
127,2,20,71931
127,2,21,75117
127,2,22,50130
127,2,23,76307
127,2,24,57580
127,2,25,74207
127,2,26,76077
127,2,27,55017
127,2,28,49092
127,2,29,71072
127,2,30,51300
127,2,31,52513
127,2,32,76556
127,2,33,71720
127,2,34,52096
127,2,35,74593
127,2,36,48694
127,2,37,49398
127,2,38,75525
127,2,39,52415
127,2,40,76611
127,2,41,55678
127,2,42,53777
127,2,43,51079
127,2,44,48698
127,2,45,50225
127,2,46,57271
127,2,47,73993
127,2,48,57001
127,2,49,59470
127,2,50,73507
127,2,51,75087
128,1,1,57669
128,1,2,75612
128,1,3,58678
128,1,4,76283
128,1,5,55455
128,1,6,77741
128,1,7,55536
128,1,8,50256
128,1,9,76897
128,1,10,51795
128,1,11,54592
128,1,12,52001
128,1,13,49103
128,1,14,52288
128,1,15,77527
128,1,16,48453
128,1,17,77248
128,1,18,77091
128,1,19,47923
128,1,20,77134
128,1,21,72509
128,1,22,59186
128,1,23,48538
128,1,24,55598
128,1,25,72089
128,1,26,58641
128,1,27,72720
128,1,28,47534
128,1,29,77146
128,1,30,55484
128,1,31,50224
128,1,32,50189
128,1,33,53553
128,1,34,52756
128,1,35,52528
128,1,36,72175
128,1,37,71215
128,1,38,51754
128,1,39,73472
128,1,40,49768
128,1,41,73994
128,1,42,59272
128,1,43,74664
128,1,44,59002
128,1,45,74976
128,1,46,73574
128,1,47,56910
128,1,48,72336
128,1,49,75200
128,1,50,77675
128,1,51,50988
128,1,52,76682
128,1,53,53532
128,2,1,53532
128,2,2,57718
128,2,3,52349
128,2,4,75961
128,2,5,48117
128,2,6,77294
128,2,7,71044
128,2,8,53942
128,2,9,72065
128,2,10,57220
128,2,11,56279
128,2,12,51140
128,2,13,75540
128,2,14,72559
128,2,15,71238
128,2,16,58042
128,2,17,53944
128,2,18,76930
128,2,19,58614
128,2,20,75432
128,2,21,54251
128,2,22,52300
128,2,23,91254
128,2,24,54398
128,2,25,74261
128,2,26,52354
128,2,27,91276
128,2,28,73973
128,2,29,51982
128,2,30,58637
128,2,31,77110
128,2,32,77262
128,2,33,59302
128,2,34,54012
128,2,35,49633
128,2,36,50576
128,2,37,71028
128,2,38,55809
128,2,39,50401
128,2,40,55714
128,2,41,77461
128,2,42,77244
128,2,43,73972
128,2,44,74629
128,2,45,55082
128,2,46,72521
128,2,47,74941
128,2,48,51285
128,2,49,75497
128,2,50,47755
128,2,51,48610
128,2,52,55182
128,2,53,57608
129,1,1,74069
129,1,2,47974
129,1,3,73267
129,1,4,76374
129,1,5,57206
129,1,6,49240
129,1,7,75747
129,1,8,50840
129,1,9,73033
129,1,10,77102
129,1,11,54372
129,1,12,73632
129,1,13,77393
129,1,14,76601
129,2,1,76601
129,2,2,57471
129,2,3,76866
129,2,4,76554
129,2,5,54243
129,2,6,77832
129,2,7,71667
129,2,8,57322
129,2,9,52015
129,2,10,74535
129,2,11,75109
129,2,12,53257
129,2,13,73031
129,2,14,54823
13,1,1,58856
13,1,2,54169
13,1,3,74079
13,1,4,48096
13,1,5,76766
13,1,6,53236
13,1,7,48149
13,1,8,52668
13,1,9,51342
13,1,10,72778
13,1,11,48185
13,1,12,50867
13,1,13,52703
13,1,14,47735
13,1,15,49543
13,1,16,51651
13,1,17,50434
13,1,18,52293
13,1,19,73838
13,1,20,58958
13,1,21,47715
13,1,22,75948
13,1,23,75086
13,1,24,49244
13,1,25,57307
13,1,26,55463
13,1,27,59353
13,1,28,53994
13,1,29,50279
13,1,30,52972
13,1,31,51842
13,1,32,91533
13,1,33,76936
13,1,34,49692
13,1,35,50435
13,1,36,75322
13,1,37,77085
13,2,1,76996
13,2,2,52128
13,2,3,71636
13,2,4,75034
13,2,5,53991
13,2,6,74682
13,2,7,57016
13,2,8,50997
13,2,9,91203
13,2,10,91211
13,2,11,53840
13,2,12,76160
13,2,13,54941
13,2,14,59187
13,2,15,75248
13,2,16,73188
13,2,17,57964
13,2,18,75549
13,2,19,53222
13,2,20,72076
13,2,21,54229
13,2,22,54877
13,2,23,57772
13,2,24,51673
13,2,25,53361
13,2,26,75788
13,2,27,74133
13,2,28,75588
13,2,29,75459
13,2,30,55725
13,2,31,49176
13,2,32,54310
13,2,33,56137
13,2,34,56300
13,2,35,58741
13,2,36,58856
130,1,1,55632
130,1,2,50344
130,1,3,56930
130,1,4,49271
130,1,5,50067
130,1,6,55485
130,1,7,58273
130,1,8,52707
130,1,9,76432
130,1,10,55557
130,1,11,74144
130,1,12,77951
130,1,13,56136
130,1,14,55515
130,1,15,52993
130,1,16,59120
130,1,17,71538
130,1,18,54033
130,1,19,47516
130,1,20,54964
130,1,21,48372
130,1,22,75142
130,1,23,49917
130,1,24,53677
130,1,25,57644
130,1,26,52328
130,1,27,73573
130,1,28,72604
130,1,29,75865
130,1,30,51788
130,1,31,48413
130,1,32,54563
130,1,33,49425
130,1,34,51384
130,1,35,77711
130,1,36,72391
130,1,37,49363
130,1,38,47101
130,1,39,55637
130,1,40,77743
130,1,41,56848
130,1,42,55883
130,1,43,55340
130,1,44,73399
130,1,45,51218
130,1,46,76614
130,1,47,55895
130,1,48,58560
130,1,49,59199
130,2,1,59199
130,2,2,73042
130,2,3,55479
130,2,4,71073
130,2,5,50229
130,2,6,54832
130,2,7,59363
130,2,8,49456
130,2,9,75767
130,2,10,57209
130,2,11,56536
130,2,12,48697
130,2,13,77730
130,2,14,52806
130,2,15,55054
130,2,16,56990
130,2,17,76981
130,2,18,77420
130,2,19,47436
130,2,20,56551
130,2,21,51473
130,2,22,49510
130,2,23,76334
130,2,24,77375
130,2,25,72148
130,2,26,77066
130,2,27,55576
130,2,28,74024
130,2,29,56569
130,2,30,49328
130,2,31,73467
130,2,32,49589
130,2,33,57069
130,2,34,47263
130,2,35,51496
130,2,36,51557
130,2,37,48138
130,2,38,53949
130,2,39,75974
130,2,40,55969
130,2,41,55949
